Obs	Label	slice	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	rel_flux_T1_dn	rel_flux_err_T1_dn	
352	hat20b.0352_out.fits	352	58174.80545	2458174.805	2458174.805	2458174.8	NaN	1.227382	54.50744	NaN	15	0	0	9	16	24	0.563277	0.068015	0.161725	0.105438	0.850499	0.319468	0.000398	0.000137	0.0002	0.000182	0.000744	0.00033	1415.006481	498.185848	807.913973	579.085174	1143.719364	967.455737	2161346.107	949.508026	719.743264	680.953261	720.243264	383.546739	1217436.273	673.940485	1806.444784	32391.19141	5290.59173	553.485608	7.691624	6.864939	8.518308	271.858942	0.954652	1102.944126	799.443393	1103.444126	265.056607	137641.6789	269.255607	511.193361	3810.50415	790.234874	252.572066	7.756361	6.964635	8.548087	273.176551	0.958672	1226.578902	58.383033	1227.078902	1006.116967	300883.4982	343.814049	875.134389	8425.088867	1384.90924	190.927105	7.693258	6.779078	8.607439	270.658234	0.945052	436.185055	37.529677	436.685055	1026.970323	206152.6095	343.544816	600.074866	5513.013672	1281.906812	470.282365	7.802741	6.927115	8.678367	274.741792	0.949501	373.133841	829.662074	373.633841	234.837926	993366.0746	607.843842	1634.245518	25712.46094	4311.454658	446.217013	7.734257	6.97934	8.489173	272.21412	0.962383	573.230873	962.438072	573.730873	102.061928	523302.2458	472.611501	1107.256689	13703.22852	2566.106791	505.861729	7.768526	7.032956	8.504096	273.112922	0.964354	1.000262	0.000707	
353	hat20b.0353_out.fits	353	58174.80575	2458174.806	2458174.806	2458174.801	NaN	1.228026	54.46516	NaN	15	0	0	9	16	24	0.561997	0.067768	0.161077	0.106387	0.850924	0.319114	0.000402	0.000138	0.000202	0.000186	0.000752	0.000334	1399.534776	490.240612	797.489597	573.280437	1130.996275	956.098701	2123635.383	943.672855	720.273415	679.542088	720.773415	384.957912	1193476.548	667.794195	1787.192157	30213.58008	5312.407903	557.521259	7.795323	7.670671	7.919974	309.166244	0.975004	1103.455064	797.998075	1103.955064	266.501925	134781.1949	268.00353	502.908282	3342.428467	781.301398	252.747692	7.866615	7.741527	7.991702	309.162618	0.975313	1227.105125	56.841004	1227.605125	1007.658996	294613.3004	341.159959	863.563535	7059.698242	1351.856109	191.961226	7.785638	7.581479	7.989797	304.490453	0.97865	436.673672	36.041451	437.173672	1028.458549	204203.186	343.711064	594.112926	5059.359375	1268.718278	471.049583	7.911815	7.720263	8.103368	307.124316	0.96822	373.617347	828.259995	374.117347	236.240005	976297.5403	603.053365	1618.923959	23250.76367	4276.467178	447.849373	7.87653	7.768399	7.984661	309.938329	0.975608	573.706948	961.047207	574.206948	103.452793	513740.1614	469.565535	1094.07553	13243.69922	2514.852215	508.054709	7.903223	7.791961	8.014484	309.945753	0.974275	0.998432	0.000713	
354	hat20b.0354_out.fits	354	58174.80605	2458174.806	2458174.806	2458174.801	NaN	1.228675	54.422642	NaN	15	0	0	9	16	24	0.561718	0.067348	0.160645	0.105572	0.857887	0.31795	0.000395	0.000136	0.000198	0.000179	0.000744	0.000326	1423.645956	496.737761	810.944717	588.572357	1153.155449	974.670968	2183740.212	951.327587	720.912866	679.945616	721.412866	384.554384	1226645.336	675.894962	1814.8461	39682.60547	5340.600284	549.01694	7.087903	6.900267	7.27554	80.898603	0.996898	1104.101252	798.437833	1104.601252	266.062167	137791.0388	270.505414	509.383663	4141.583008	792.62136	252.264346	7.096434	6.913707	7.279161	81.38102	0.997096	1227.759258	57.330458	1228.259258	1007.169542	302251.8905	344.416173	877.577518	8691.231445	1375.03786	189.736328	7.117318	6.808483	7.426152	80.43793	0.991595	437.304493	36.50066	437.804493	1027.99934	208527.3469	341.669507	610.318869	5956.822266	1311.513332	470.677256	7.176945	6.951369	7.402521	272.956891	0.996014	374.259955	828.667112	374.759955	235.832888	1008351.269	610.954046	1650.453541	28535.69531	4397.771054	443.452353	7.132135	7.017613	7.246657	73.711757	0.998548	574.398062	961.435426	574.898062	103.064574	526818.6666	472.467566	1115.036681	15637.96777	2605.287704	506.408555	7.134246	7.023732	7.24476	78.015145	0.998851	0.999924	0.000702	
355	hat20b.0355_out.fits	355	58174.80635	2458174.806	2458174.806	2458174.801	NaN	1.229329	54.379881	NaN	15	0	0	9	16	24	0.562932	0.067656	0.160889	0.105941	0.850756	0.320249	0.000406	0.00014	0.000204	0.000187	0.000759	0.000338	1386.442939	483.076234	788.959637	567.057547	1120.409928	947.742574	2087688.546	936.60085	719.970326	680.705894	720.470326	383.794106	1175227.609	663.729351	1770.642818	25758.39453	5141.49331	550.760463	8.483241	7.914249	9.052233	84.357342	0.981456	1103.209563	799.11841	1103.709563	265.38159	132294.121	267.037609	495.413817	3165.201416	771.706179	252.905705	8.513802	7.983169	9.044436	85.176007	0.984136	1226.820778	57.919615	1227.320778	1006.580385	289335.2271	338.75403	854.11597	6269.79248	1326.320374	191.672425	8.469438	7.840743	9.098133	84.237916	0.977294	436.424684	37.139298	436.924684	1027.360702	199985.4035	340.341266	587.602572	4418.517578	1255.49783	471.241346	8.562371	7.902706	9.222036	87.602922	0.976372	373.369556	829.370356	373.869556	235.129644	959668.954	597.863762	1605.163276	20125.70703	4271.527928	448.145641	8.480118	7.943402	9.016834	85.060456	0.983622	573.455154	962.158541	573.955154	102.341459	506404.84	466.781018	1084.887388	10943.12793	2491.963587	506.062254	8.485686	7.948766	9.022606	87.086914	0.983948	1.000082	0.000721	
356	hat20b.0356_out.fits	356	58174.80664	2458174.807	2458174.807	2458174.801	NaN	1.229989	54.336873	NaN	15	0	0	9	16	24	0.562525	0.067629	0.160833	0.106192	0.852904	0.318915	0.000403	0.000138	0.000202	0.000187	0.000756	0.000334	1395.600299	489.596693	796.978389	569.339427	1127.986447	953.414962	2111275.962	940.626231	720.460115	680.233804	720.960115	384.266196	1187644.596	666.493526	1781.929682	27711.34961	5243.952483	549.705068	8.303885	7.674022	8.933747	287.672951	0.965804	1103.602217	798.663288	1104.102217	265.836712	133738.9944	266.260749	502.285805	3080.947998	782.456607	251.746312	8.296445	7.743381	8.849509	291.263249	0.96756	1227.307511	57.53285	1227.807511	1006.96715	292516.6575	338.814427	863.353607	6320.418457	1365.767153	191.00146	8.201529	7.657922	8.745136	288.776723	0.972285	436.836113	36.694458	437.336113	1027.805542	202678.0139	343.630063	589.814559	4740.340332	1256.520369	467.889964	8.34244	7.794744	8.890136	291.612341	0.967808	373.789457	828.909991	374.289457	235.590009	971834.1614	601.673907	1615.217397	21143.8125	4255.276185	444.161827	8.275847	7.730986	8.820709	290.218374	0.970328	573.925647	961.738824	574.425647	102.761176	510508.135	467.968583	1090.902581	11229.55078	2505.51891	503.526224	8.310137	7.755318	8.864956	291.312645	0.967359	1.000341	0.000717	
357	hat20b.0357_out.fits	357	58174.80694	2458174.807	2458174.807	2458174.802	NaN	1.230652	54.293668	NaN	15	0	0	9	16	24	0.561788	0.067466	0.160665	0.106066	0.853605	0.319206	0.000397	0.000136	0.000199	0.000182	0.000746	0.00033	1414.454242	496.582872	807.164347	582.65356	1144.918421	968.009539	2162072.258	948.745145	720.673485	679.991207	721.173485	384.508793	1214625.797	673.294062	1804.004917	27011.64844	5294.3015	549.669479	7.793835	7.009958	8.577711	275.987803	0.95856	1103.852801	798.418544	1104.352801	266.081456	136646.6501	268.237186	509.424708	3285.633545	789.125304	251.146366	7.786892	7.091003	8.482782	276.315808	0.966979	1227.519607	57.363138	1228.019607	1007.136862	299284.4283	342.452675	873.943907	6757.549805	1386.817121	189.679408	7.784217	6.936434	8.632	273.305653	0.953037	437.101103	36.502871	437.601103	1027.997129	207331.0439	343.250391	604.022746	4828.426758	1283.873876	467.609924	7.884849	7.103585	8.666113	277.724093	0.958548	374.02716	828.694892	374.52716	235.805108	995657.4522	608.258048	1636.899759	22072.65625	4316.324048	442.170537	7.841593	7.105291	8.577895	275.745035	0.963915	574.139175	961.489557	574.639175	103.010443	523152.6831	472.327899	1107.604873	11114.43555	2554.109253	502.530104	7.846307	7.148079	8.544535	277.929757	0.966304	0.999432	0.000707	
358	hat20b.0358_out.fits	358	58174.80724	2458174.807	2458174.807	2458174.802	NaN	1.231321	54.250227	NaN	15	0	0	9	16	24	0.561557	0.067587	0.161053	0.106336	0.853577	0.318149	0.000393	0.000135	0.000198	0.000181	0.00074	0.000326	1427.618466	501.925978	812.738549	587.918959	1153.854273	975.404033	2188768.832	952.987126	720.516789	679.748149	721.016789	384.751851	1229118.732	674.429388	1822.457256	39171.26563	5440.845537	543.958157	7.220359	6.542136	7.898582	276.589212	0.96342	1103.769491	798.200172	1104.269491	266.299828	138566.7229	269.066535	514.990549	3818.687744	793.068312	249.669399	7.28481	6.652683	7.916938	276.6485	0.968673	1227.387572	57.060253	1227.887572	1007.439747	303610.0859	345.083379	879.816602	8465.599609	1383.519384	188.204086	7.147036	6.516474	7.777599	271.551012	0.969253	436.968199	36.214828	437.468199	1028.285172	210375.3841	345.138273	609.539423	6121.657227	1290.929641	465.928135	7.262798	6.595571	7.930026	280.302889	0.96211	373.947779	828.356259	374.447779	236.143741	1007934.022	611.140844	1649.266339	27333.90625	4377.081982	439.839708	7.264464	6.655703	7.873225	276.81171	0.970674	573.999305	961.191182	574.499305	103.308818	528282.6169	473.383105	1115.972688	15723.42188	2581.732925	501.880103	7.265188	6.670659	7.859718	278.316276	0.97121	0.998433	0.000699	
359	hat20b.0359_out.fits	359	58174.80754	2458174.808	2458174.807	2458174.802	NaN	1.231996	54.206509	NaN	15	0	0	9	16	24	0.564098	0.067623	0.16148	0.105952	0.852084	0.318847	0.000399	0.000137	0.000201	0.000183	0.000747	0.000331	1412.412393	495.014657	804.773747	578.954239	1140.775007	964.198645	2148372.373	946.308339	719.320376	679.263236	719.820376	385.236764	1211891.818	671.760045	1804.054628	30429.13672	5298.880915	546.363983	7.682694	7.040162	8.325226	82.928577	0.970657	1102.533235	797.77985	1103.033235	266.72015	136077.0663	267.956391	507.832882	3290.758545	788.964731	251.110714	7.708183	7.057105	8.359261	83.472865	0.970352	1226.112914	56.69761	1226.612914	1007.80239	298686.89	342.724177	871.508081	7221.321289	1356.239239	189.493575	7.636618	7.039006	8.23423	80.337117	0.972825	435.738859	35.799794	436.238859	1028.700206	205817.5912	342.997709	600.055294	5580.079102	1269.50431	465.529345	7.671264	7.060213	8.282315	84.650868	0.974045	372.730126	827.906387	373.230126	236.593613	988396.483	605.738439	1631.721582	23557.14453	4316.043309	439.97867	7.706988	7.105238	8.308738	83.610518	0.97467	572.827049	960.744103	573.327049	103.755897	519394.3427	470.821091	1103.167112	12576.62598	2539.495144	502.654585	7.740627	7.131641	8.349612	83.506484	0.974245	0.99941	0.000708	
360	hat20b.0360_out.fits	360	58174.80784	2458174.808	2458174.808	2458174.803	NaN	1.232675	54.162574	NaN	15	0	0	9	16	24	0.564239	0.067904	0.160773	0.105873	0.853191	0.318881	0.000401	0.000137	0.000201	0.000183	0.00075	0.000331	1407.542728	493.918713	800.442583	577.164085	1137.874591	963.036522	2139007.238	944.55538	719.952781	679.213929	720.452781	385.286071	1206910.699	671.711129	1796.770438	28027.49805	5283.36255	550.379416	7.807514	7.189136	8.425892	75.752654	0.967917	1103.164655	797.717924	1103.664655	266.782076	136012.2831	268.419601	506.715167	3038.583008	781.183998	249.886017	7.850494	7.275254	8.425733	73.66918	0.970021	1226.792874	56.666473	1227.292874	1007.833527	296263.4802	341.985485	866.304253	6816.86377	1343.171449	190.395262	7.767933	7.146706	8.389159	73.532011	0.964141	436.370985	35.803697	436.870985	1028.696303	204781.4299	342.345856	598.171195	4901.897461	1266.020819	466.093359	7.897398	7.274697	8.5201	80.808916	0.972725	373.331379	827.902933	373.831379	236.597067	984777.7305	604.924985	1627.933636	21785.70508	4289.464965	442.676956	7.823369	7.241823	8.404915	76.230418	0.972196	573.44066	960.716048	573.94066	103.783952	517172.3148	469.09145	1102.497849	11652.83691	2556.041077	503.769986	7.836916	7.235025	8.438808	77.230216	0.971358	1.001314	0.000711	
361	hat20b.0361_out.fits	361	58174.80814	2458174.808	2458174.808	2458174.803	NaN	1.23336	54.118389	NaN	15	0	0	9	16	24	0.559742	0.067558	0.159866	0.105479	0.855747	0.319848	0.000397	0.000136	0.000199	0.000183	0.000751	0.000332	1409.962448	496.25432	802.174869	576.69251	1140.163721	964.691036	2150076.59	947.444107	721.341271	678.452902	721.841271	386.047098	1203487.54	668.820708	1799.41728	25387.52734	5342.441568	547.670493	7.926734	7.307129	8.54634	76.011687	0.969043	1104.535872	796.822999	1105.035872	267.677001	136062.8954	267.214292	509.190187	3086.776611	785.293088	249.612397	7.985371	7.306968	8.663773	77.469285	0.96532	1228.234929	55.710742	1228.734929	1008.789258	296348.6168	341.344337	868.180849	6372.566406	1350.351803	188.200364	7.945303	7.249321	8.641285	76.079791	0.961342	437.745093	34.932139	438.245093	1029.567861	205149.8601	343.324659	597.538961	4914.745605	1265.140421	463.77378	8.002139	7.288643	8.715635	79.35998	0.963951	374.718305	827.046471	375.218305	237.453529	991471.9924	607.608534	1631.761137	20856.55859	4313.228793	440.291322	7.99416	7.363637	8.624683	76.380165	0.968909	574.856053	959.761059	575.356053	104.738941	521043.2249	471.880227	1104.185331	11757.06836	2543.864604	500.55784	8.032903	7.427322	8.638484	76.514911	0.971703	0.996509	0.000707	
362	hat20b.0362_out.fits	362	58174.80844	2458174.808	2458174.808	2458174.803	NaN	1.234049	54.073972	NaN	15	0	0	9	16	24	0.561029	0.067452	0.160093	0.105985	0.853498	0.320136	0.000397	0.000136	0.000199	0.000183	0.000747	0.000331	1411.729665	496.279992	803.782035	580.221576	1142.82097	967.590831	2157214.7	948.382368	720.83729	678.290032	721.33729	386.209968	1210260.76	672.195004	1800.460809	33951.05078	5255.318988	546.13315	7.625527	7.389006	7.862048	62.715011	0.988571	1104.111838	796.772911	1104.611838	267.727089	136313.5696	267.727332	509.150741	3959.410645	784.521958	249.958939	7.644966	7.454685	7.835247	60.853735	0.991041	1227.706567	55.653281	1228.206567	1008.846719	297695.4326	342.23159	869.865441	7957.958984	1356.142967	188.709898	7.637214	7.377266	7.897162	61.693811	0.984733	437.35275	34.812185	437.85275	1029.687815	206723.6628	343.747559	601.382198	6212.255371	1272.612299	465.097991	7.684184	7.415295	7.953073	70.389488	0.991859	374.262269	827.013729	374.762269	237.486271	993353.1478	607.857214	1634.1883	28676.38672	4306.349046	441.1617	7.650104	7.4363	7.863909	61.218059	0.989156	574.39696	959.77232	574.89696	104.72768	523128.8867	472.203296	1107.84675	14673.34668	2542.789436	499.317222	7.64956	7.451554	7.847566	62.581675	0.99193	0.997338	0.000706	
363	hat20b.0363_out.fits	363	58174.80874	2458174.809	2458174.809	2458174.803	NaN	1.234744	54.029319	NaN	15	0	0	9	16	24	0.560719	0.067174	0.160454	0.10629	0.854483	0.319161	0.000398	0.000136	0.0002	0.000183	0.000749	0.000331	1410.546873	493.337508	803.019226	580.959345	1141.205631	965.552918	2148892.989	946.058523	720.400393	680.292401	720.900393	384.207599	1204925.159	669.551835	1799.599517	34036.69922	5287.950011	544.150173	7.674943	7.471762	7.878124	304.020609	0.97998	1103.537543	798.755687	1104.037543	265.744313	135263.3876	267.317375	506.002977	3546.587158	786.232365	249.47289	7.699735	7.516719	7.882752	305.169202	0.98006	1227.256793	57.627418	1227.756793	1006.872582	297123.9912	341.86597	869.12421	7543.681152	1354.648066	189.455943	7.684398	7.441188	7.927607	300.772063	0.982387	436.829213	36.75677	437.329213	1027.74323	206460.36	342.79699	602.281719	5570.589844	1274.730356	461.894293	7.803895	7.608226	7.999564	305.836771	0.974597	373.741826	828.965214	374.241826	235.534786	990137.0165	606.529569	1632.462896	25797.86523	4290.763319	438.090103	7.681543	7.544199	7.818888	307.021017	0.983093	573.867527	961.765559	574.367527	102.734441	519908.234	470.433751	1105.1678	14005.50195	2537.388951	498.533132	7.72188	7.589846	7.853914	308.242373	0.978601	0.996996	0.000707	
364	hat20b.0364_out.fits	364	58174.80904	2458174.809	2458174.809	2458174.804	NaN	1.235444	53.984439	NaN	15	0	0	9	16	24	0.56436	0.067318	0.160756	0.106593	0.851228	0.31977	0.000419	0.000144	0.000209	0.000194	0.000783	0.000348	1347.458634	465.878058	767.62232	550.251441	1087.330637	918.591027	1989995.557	920.089832	720.608304	679.184145	721.108304	385.315855	1123073.336	651.957234	1722.618106	20464.01172	4947.324574	560.319356	8.983748	8.617201	9.350294	291.221642	0.987813	1103.802836	797.615607	1104.302836	266.884393	125513.5443	262.792395	477.614827	2391.018311	742.767787	252.480504	8.976698	8.617101	9.336295	289.069903	0.989657	1227.517948	56.572345	1228.017948	1007.927655	275599.0341	331.457436	831.476396	5071.14209	1289.55467	191.55055	8.844599	8.487608	9.20159	284.7216	0.991435	437.061211	35.730948	437.561211	1028.769052	191686.7297	336.186841	570.179157	3840.210693	1211.901378	463.12509	8.997424	8.691561	9.303287	293.246395	0.99027	373.992052	827.873278	374.492052	236.626722	915035.9209	586.64453	1559.779175	16229.71777	4022.868455	448.509389	8.989941	8.642675	9.337207	290.498898	0.989553	574.118236	960.673076	574.618236	103.826924	482160.3277	458.767946	1050.989572	8433.631836	2387.898939	504.460159	9.030533	8.682908	9.378158	291.253223	0.989126	1.003258	0.000745	
365	hat20b.0365_out.fits	365	58174.80934	2458174.809	2458174.809	2458174.804	NaN	1.23615	53.939319	NaN	15	0	0	9	16	24	0.562238	0.067669	0.160932	0.106656	0.849885	0.3196	0.0004	0.000137	0.000201	0.000185	0.000748	0.000333	1405.533288	493.922529	800.298223	577.693672	1136.703174	960.811926	2133815.55	943.427375	720.414399	680.80601	720.914399	383.69399	1199711.65	668.740482	1793.986878	30346.5293	5270.056298	546.782087	7.833388	7.477459	8.189317	72.132841	0.987518	1103.607233	799.257025	1104.107233	265.242975	135240.6418	266.874759	506.756961	3471.384277	780.208168	249.85271	7.828527	7.508091	8.148964	71.212461	0.989367	1227.295358	58.114556	1227.795358	1006.385444	295796.0003	341.433925	866.334535	7275.568359	1339.613114	188.655914	7.841456	7.482616	8.200295	69.112386	0.985002	436.811675	37.305387	437.311675	1027.194613	205650.5213	343.427476	598.817903	5240.072266	1260.708644	460.512063	7.900818	7.593276	8.20836	79.342346	0.993038	373.755214	829.513066	374.255214	234.986934	980329.7518	602.781202	1626.344267	24416.09766	4345.373338	439.677115	7.844978	7.536362	8.153594	72.595938	0.990846	573.863568	962.28592	574.363568	102.21408	516798.6348	470.072698	1099.401512	11951.05566	2519.821616	501.076949	7.896774	7.584347	8.209201	75.933946	0.991974	1.000084	0.000712	
366	hat20b.0366_out.fits	366	58174.80964	2458174.81	2458174.81	2458174.804	NaN	1.23686	53.894003	NaN	15	0	0	9	16	24	0.562497	0.067307	0.160679	0.105988	0.853118	0.319787	0.000406	0.000139	0.000204	0.000186	0.000761	0.000337	1386.138222	484.330484	788.545035	568.961803	1120.773267	947.666964	2084415.782	934.615161	720.144808	678.230558	720.644808	386.269442	1172478.318	662.645063	1769.391162	27301.78906	5146.053195	548.099008	8.119782	7.901476	8.338089	87.034915	0.997082	1103.318587	796.671967	1103.818587	267.828033	131448.7834	264.612223	496.76006	3198.425537	770.84025	251.279841	8.138545	7.923432	8.353659	89.291731	0.997208	1226.995124	55.558725	1227.495124	1008.941275	288557.1107	338.09532	853.478571	6505.71582	1316.02062	188.844407	8.152218	7.948739	8.355697	88.275723	0.997502	436.588723	34.76286	437.088723	1029.73714	199751.5236	338.724187	589.717332	5475.520996	1244.76575	461.426442	8.152868	7.926964	8.378771	283.192959	0.996179	373.516919	826.959499	374.016919	237.540501	959600.063	597.960663	1604.787944	22305.78711	4192.069131	443.631385	8.110416	7.947044	8.273788	85.297615	0.998334	573.607151	959.720854	574.107151	104.779146	505058.3008	465.710635	1084.489514	12510.44922	2481.105551	500.484764	8.10557	7.979992	8.231149	86.055034	0.999022	0.998047	0.00072	
367	hat20b.0367_out.fits	367	58174.80994	2458174.81	2458174.81	2458174.805	NaN	1.237575	53.848422	NaN	15	0	0	9	16	24	0.564494	0.067797	0.16093	0.105519	0.853691	0.319091	0.000399	0.000137	0.0002	0.000181	0.000747	0.00033	1413.42786	495.610541	804.3578	583.085024	1142.819454	967.244222	2144451.966	942.598291	719.831236	680.016901	720.331236	384.483099	1210530.362	671.107836	1803.77921	33677.12109	5308.330651	542.463084	7.506769	7.036598	7.976939	86.764349	0.984231	1103.043141	798.466484	1103.543141	266.033516	136156.9751	267.805836	508.416759	3607.21875	780.858866	248.995682	7.556608	7.157123	7.956092	87.291251	0.988783	1226.675089	57.382261	1227.175089	1007.117739	297268.1048	341.456199	870.589276	7487.053711	1367.674584	188.039247	7.533218	7.035092	8.031345	83.099214	0.981616	436.288014	36.516363	436.788014	1027.983637	204682.949	338.538852	604.606969	5470.230469	1282.140457	460.120582	7.572948	7.115464	8.030432	271.661847	0.985459	373.188734	828.734701	373.688734	235.765299	987596.8684	605.021831	1632.332617	25449.73047	4293.306147	435.50588	7.575872	7.144236	8.007507	89.373087	0.987093	573.299055	961.53765	573.799055	102.96235	518747.0692	468.528833	1107.182808	14103.89941	2572.094076	497.105799	7.556849	7.121014	7.992684	272.120918	0.98671	1.00198	0.000709	
368	hat20b.0368_out.fits	368	58174.81024	2458174.81	2458174.81	2458174.805	NaN	1.238296	53.802628	NaN	15	0	0	9	16	24	0.56244	0.067718	0.160557	0.105655	0.854908	0.318885	0.0004	0.000137	0.000201	0.000183	0.000752	0.000331	1404.971734	494.544245	798.3143	578.80615	1137.432176	962.361919	2130409.321	940.989216	721.260693	680.018366	721.760693	384.481634	1198226.434	668.762697	1791.706446	27145.32617	5205.183094	542.823428	8.113969	7.264075	8.963864	282.904262	0.94702	1104.468518	798.484072	1104.968518	266.015928	135116.9078	266.291481	507.402293	3054.351807	786.392436	248.078062	8.148155	7.343942	8.952367	285.18654	0.948656	1228.13794	57.329913	1228.63794	1007.170087	294731.6018	341.291295	863.577848	6395.315918	1334.573831	187.75826	8.136767	7.262133	9.011401	281.641448	0.946468	437.708735	36.44812	438.208735	1028.05188	203579.1363	339.277611	600.037048	4686.263184	1269.881069	458.808813	8.126494	7.291856	8.961132	284.407114	0.94618	374.65039	828.70454	375.15039	235.79546	981883.8553	603.554431	1626.835635	21217.42969	4287.522858	436.997935	8.138353	7.368421	8.908284	284.065096	0.95478	574.752089	961.475689	575.252089	103.024311	515097.8201	467.635067	1101.495282	10863.23828	2549.992012	497.809462	8.155785	7.403249	8.908321	285.461877	0.954502	1.002164	0.000713	
369	hat20b.0369_out.fits	369	58174.81054	2458174.811	2458174.81	2458174.805	NaN	1.239022	53.756602	NaN	15	0	0	9	16	24	0.564149	0.067621	0.16025	0.106207	0.852756	0.319734	0.000408	0.00014	0.000204	0.000187	0.000763	0.000339	1384.058562	482.920035	787.198116	567.51484	1117.383815	944.462692	2072471.182	932.096479	720.54703	680.198949	721.04703	384.301051	1169183.134	661.129944	1768.461924	26139.00977	5147.690396	544.607193	8.367455	8.016183	8.718728	75.613645	0.990857	1103.711052	798.612033	1104.211052	265.887967	131266.6929	265.016666	495.314861	2925.705322	763.684348	248.913003	8.351395	8.042264	8.660527	70.306756	0.99085	1227.396891	57.527576	1227.896891	1006.972424	286243.0445	335.868096	852.248391	6266.886719	1332.85744	187.885262	8.341186	8.017616	8.664756	67.887455	0.988314	436.896635	36.684895	437.396635	1027.815105	198978.1357	338.260471	588.239398	4628.164551	1232.70541	458.47142	8.442439	8.089592	8.795285	75.873616	0.991027	373.911205	828.795827	374.411205	235.704173	953882.9119	596.209123	1599.91331	20852.92969	4179.53588	438.818578	8.357753	8.05186	8.663647	73.482294	0.992396	574.018	961.592223	574.518	102.907777	502100.397	464.625839	1080.655346	10626.53516	2464.318445	495.29728	8.374227	8.090336	8.658119	74.493168	0.993756	1.003411	0.000725	
370	hat20b.0370_out.fits	370	58174.81083	2458174.811	2458174.811	2458174.806	NaN	1.239753	53.710352	NaN	15	0	0	9	16	24	0.561105	0.067593	0.16086	0.106076	0.854045	0.318522	0.000397	0.000136	0.0002	0.000182	0.000748	0.000331	1411.67955	496.148836	804.129197	581.360146	1141.451524	963.616051	2146132.316	944.683344	720.279072	680.497061	720.779072	384.002939	1204205.081	668.348677	1801.761747	35081.75391	5379.689162	543.524179	7.447661	7.299169	7.596153	61.834025	0.99483	1103.496549	798.951205	1103.996549	265.548795	135879.1297	266.93015	509.043768	3512.265381	782.627926	247.670723	7.534635	7.397134	7.672136	62.349206	0.995892	1227.176894	57.747763	1227.676894	1006.752237	297389.2052	341.613483	870.542939	7391.291992	1352.954237	186.72206	7.547954	7.336328	7.759581	70.490955	0.994799	436.745837	36.936503	437.245837	1027.563497	205820.3263	341.48114	602.728239	5364.882324	1257.529802	456.672501	7.594328	7.401523	7.787134	73.293066	0.996304	373.658608	829.207276	374.158608	235.292724	988591.6535	605.36986	1633.037453	24444.41211	4295.874461	434.188315	7.541523	7.412668	7.670378	60.526432	0.995614	573.746768	961.996185	574.246768	102.503815	518452.0011	470.524291	1101.860225	13414.75977	2522.228496	497.025366	7.564034	7.458393	7.669675	59.208586	0.996556	0.997483	0.000707	
